source_file,round,sno,rank,allotted_quota,allotted_institute,course,allotted_category,candidate_category,remarks
019_final_result_round_3_ug_counselling_2024.pdf,3,115,4503,All India,"JAWAHAR LAL NEHRU MEDICAL, AJMER,NEAR PATEL STADIUM AJMER, Rajasthan, 305001",MBBS,Open,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,116,4552,All India,"GOVERNMEN T MEDICAL COLLEGE, SURAT,Out Side Majura Gate, New Civil Hospital Campus, Opp. Income Tax office, Surat - 395001, Gujarat, 395001",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,117,4580,All India,"Hinduhridayas amrat Balasaheb Thackeray Medical College and Dr. R. N. Cooper Municipal General Hospital, Maharashtra,J UHU, VILEPARLE WEST MUMBAI, Maharashtra, 400056",MBBS,Open,General,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,118,4651,All India,"S.N. MEDICAL COLLEGE, AGRA,HOSPI TAL ROAD AGRA, Uttar Pradesh, 282002",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,119,4655,Open Seat Quota,"JIPMER KARAIKAL,JIP MER Academic Campus, FCI Link Road, Kovilpathu, Karaikal - 609602, Puducherry, 609602",MBBS,Open,General,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,120,4664,Open Seat Quota,"JIPMER KARAIKAL,JIP MER Academic Campus, FCI Link Road, Kovilpathu, Karaikal - 609602, Puducherry, 609602",MBBS,Open,General,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,121,4675,All India,"Andhra Medical College, Visakhapatna m,MAHARANI PETA NEAR COLLECTOR ATE KGH CAMPUS VISAKHAPAT NAM, Andhra Pradesh, 530002",MBBS,Open,OBC,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,122,4726,All India,"LOKMANYA TILAK MUNICIPAL M C,MUMBAI,Dr. Babasaheb Ambedkar Road, Sion, Mumbai, Maharashtra, 400022",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,123,4727,All India,"SARDAR PATEL MEDICAL COLLEGE, BIKANER,ME DICAL COLLEGE ROAD, BIKANER, Rajasthan, 334003",MBBS,Open,EWS,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,124,4728,All India,"ESIC Medical College, Faridabad,NH 3 NIT FARIDABAD, Haryana, 121001",MBBS,Open,General,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,125,4746,Open Seat Quota,"AIIMS Guwahati,PO- CHANGSARI, DISTRICT- KAMRUP, Assam, 781101",MBBS,OBC,OBC,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,126,4752,Open Seat Quota,"JIPMER KARAIKAL,JIP MER Academic Campus, FCI Link Road, Kovilpathu, Karaikal - 609602, Puducherry, 609602",MBBS,Open,General,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,127,4753,All India,"GOVERNMEN T MEDICAL COLLEGE, SURAT,Out Side Majura Gate, New Civil Hospital Campus, Opp. Income Tax office, Surat - 395001, Gujarat, 395001",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,128,4828,Open Seat Quota,"AIIMS, Deogarh ,AIIMS Deoghar Devipur, Jharkhand India, PIN - 814152, Jharkhand, 814152",MBBS,EWS,EWS,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,129,4844,All India,"DR.S.N. MEDICAL COLLEGE, JODHPUR,RE SIDENCY ROAD SHASTRI NAGAR JODHPUR RAJASTHAN 342 003, Rajasthan, 342003",MBBS,Open,General,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,130,4852,All India,"MEDICAL COLLEGE, KOLKATA,88, College Street, Kolkata- 700073, West Bengal, 700073",MBBS,EWS,EWS,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,131,4859,All India,"Osmania Medical College Koti ,HYDERABAD , Telangana, 500095",MBBS,Open,General,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,132,4968,All India,"SETH G.S. MEDICAL COLLEGE, MUMBAI,ACH ARYA DONDE MARG PAREL MUMBAI, Maharashtra, 400012",MBBS,EWS,EWS,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,133,4978,All India,"S.C.B. MEDICAL COLLEGE, CUTTACK,Ma ngalabag, Cuttack, Odisha, 753007",MBBS,Open,General,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,134,5009,All India,"Osmania Medical College Koti ,HYDERABAD , Telangana, 500095",MBBS,Open,General,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,135,5023,All India,"INDIRA GANDHI MEDICAL COLL., SHIMLA,IGMC SHIMLA NEAR LAKKARBAZA R SHIMLA, Himachal Pradesh, 171001",MBBS,OBC,OBC,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,136,5040,Open Seat Quota,"JIPMER KARAIKAL,JIP MER Academic Campus, FCI Link Road, Kovilpathu, Karaikal - 609602, Puducherry, 609602",MBBS,Open,General,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,137,5050,All India,"INDIRA GANDHI MEDICAL COLL., SHIMLA,IGMC SHIMLA NEAR LAKKARBAZA R SHIMLA, Himachal Pradesh, 171001",MBBS,OBC,OBC,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,138,5117,All India,"SARDAR PATEL MEDICAL COLLEGE, BIKANER,ME DICAL COLLEGE ROAD, BIKANER, Rajasthan, 334003",MBBS,Open,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,139,5160,All India,"GOVT.MEDIC AL COLLEGE,THI RUVANANTH APURAM,OFF ICE OF THE PRINCIPAL,G OVT.MEDICA L COLLEGE THIRUVANAN THAPURAM, MEDICAL COLLEGE PO,KERALA, Kerala, 695011",MBBS,OBC,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,140,5171,All India,"G.S.V.M. MEDICAL COLLEGE, KANPUR,G.S. V.M Medical College Kanpur Swaroop Nagar Kanpur U.P 208002, Uttar Pradesh, 208002",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,141,5174,All India,"S.C.B. MEDICAL COLLEGE, CUTTACK,Ma ngalabag, Cuttack, Odisha, 753007",MBBS,Open,OBC,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,142,5218,Open Seat Quota,"AIIMS Guwahati,PO- CHANGSARI, DISTRICT- KAMRUP, Assam, 781101",MBBS,EWS,EWS,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,143,5235,Open Seat Quota,"JIPMER KARAIKAL,JIP MER Academic Campus, FCI Link Road, Kovilpathu, Karaikal - 609602, Puducherry, 609602",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,144,5254,All India,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA,138 AJC Bose Road, Kolkata - 700014, West Bengal, 700014",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,145,5293,IP Universit y Quota,"Vardhman Mahavir Medical College and Safdarjung Hospital New Delhi, VMMC,Vardh man Mahavir Medical College And Safdarjung Hospital, New Delhi, Delhi (NCT), 110029",MBBS,OBC,OBC,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,146,5298,All India,"SARDAR PATEL MEDICAL COLLEGE, BIKANER,ME DICAL COLLEGE ROAD, BIKANER, Rajasthan, 334003",MBBS,OBC,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,147,5307,Open Seat Quota,"AIIMS Jammu,AIIMS, Vijaypur, Jammu, Jammu and Kashmir, Jammu And Kashmir, 184120",MBBS,EWS,EWS,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,148,5319,All India,"INST OF PG MED EDU & RESEARCH,K OLKATA,244 AJC Bose Road, Kolkata, West Bengal, 700020",MBBS,OBC,OBC,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,149,5330,All India,"GOVT. MEDICAL COLLEGE, NAGPUR,Han uman Nagar,Nagpur, Maharashtra, 440003",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,150,5402,All India,"Gandhi Medical College Musheerabad Secunderabad ,MUSHEERAB AD, SECUNDERA BAD, Telangana, 500003",MBBS,OBC,OBC,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,151,5407,Open Seat Quota,"JIPMER KARAIKAL,JIP MER Academic Campus, FCI Link Road, Kovilpathu, Karaikal - 609602, Puducherry, 609602",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,152,5429,Delhi Universit y Quota,"Lady Hardinge Medical College, New Delhi,Lady Hardinge Medical College, Shaheed Bhagat Singh Marg, New Delhi, Delhi (NCT), 110001 (Female Seat only )",MBBS,OBC,OBC,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,153,5437,All India,"SETH G.S. MEDICAL COLLEGE, MUMBAI,ACH ARYA DONDE MARG PAREL MUMBAI, Maharashtra, 400012",MBBS,EWS,EWS,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,154,5503,All India,"TOPIWALA NATIONAL MEDICAL COLLEGE,MU MBAI,Dr. A.L. Nair Road, Mumbai Central, Mumbai, Maharashtra, 400008",MBBS,Open,EWS,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,155,5553,All India,"Govt institute of Medcial Sciences, GREATER NOIDA,GOVE RNMENT INSTITUTE OF MEDICAL SCIENCES GREATER NOIDA GAUTAM BUDH NAGAR UTTAR PRADESH, Uttar Pradesh, 201310",MBBS,Open,General,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,156,5607,All India,"Dr Ram Manohar Lohia Inst. of Med. Sce., Lucknow,Vibh uti Khand Gomti Nagar Lucknow, Uttar Pradesh, 226010",MBBS,OBC,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,157,5633,All India,"JAWAHAR LAL NEHRU MEDICAL, AJMER,NEAR PATEL STADIUM AJMER, Rajasthan, 305001",MBBS,Open,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,158,5644,Open Seat Quota,"JIPMER KARAIKAL,JIP MER Academic Campus, FCI Link Road, Kovilpathu, Karaikal - 609602, Puducherry, 609602",MBBS,Open,OBC,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,159,5646,Open Seat Quota,"JIPMER KARAIKAL,JIP MER Academic Campus, FCI Link Road, Kovilpathu, Karaikal - 609602, Puducherry, 609602",MBBS,Open,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,160,5659,Open Seat Quota,"JIPMER KARAIKAL,JIP MER Academic Campus, FCI Link Road, Kovilpathu, Karaikal - 609602, Puducherry, 609602",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,161,5668,Open Seat Quota,"JIPMER KARAIKAL,JIP MER Academic Campus, FCI Link Road, Kovilpathu, Karaikal - 609602, Puducherry, 609602",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,162,5674,All India,"M.G.M. MEDICAL COLLEGE, INDORE,AB ROAD INDORE, Madhya Pradesh, 452001",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,163,5697,All India,"M.G.M. MEDICAL COLLEGE, INDORE,AB ROAD INDORE, Madhya Pradesh, 452001",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,164,5727,All India,"Govt institute of Medcial Sciences, GREATER NOIDA,GOVE RNMENT INSTITUTE OF MEDICAL SCIENCES GREATER NOIDA GAUTAM BUDH NAGAR UTTAR PRADESH, Uttar Pradesh, 201310",MBBS,Open,EWS,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,165,5753,All India,"L.L.R.M. MEDICAL COLLEGE, MEERUT,LAL A LAJPAT RAI MEMORIAL, MEDICAL COLLEGE, GARH ROAD, MEERUT, Uttar Pradesh, 250004",MBBS,Open,General,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,166,5764,All India,"MOTI LAL NEHRU MEDICAL COLL, ALLAHABAD, Principal Office Moti Lal Nehru Medical College, Lowther Road George Town Prayagraj, Uttar Pradesh, 211001",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,167,5766,Open Seat Quota,"AIIMS, Madurai,AIIMS MADURAI, Tamil Nadu, 625008",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,168,5770,Open Seat Quota,"AIIMS, Madurai,AIIMS MADURAI, Tamil Nadu, 625008",MBBS,Open,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,169,5813,Open Seat Quota,"JIPMER KARAIKAL,JIP MER Academic Campus, FCI Link Road, Kovilpathu, Karaikal - 609602, Puducherry, 609602",MBBS,OBC,OBC,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,170,5881,All India,"L.L.R.M. MEDICAL COLLEGE, MEERUT,LAL A LAJPAT RAI MEMORIAL, MEDICAL COLLEGE, GARH ROAD, MEERUT, Uttar Pradesh, 250004",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,171,5919,All India,"Osmania Medical College Koti ,HYDERABAD , Telangana, 500095",MBBS,Open,General,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,172,5940,All India,"JAWAHAR LAL NEHRU MEDICAL, AJMER,NEAR PATEL STADIUM AJMER, Rajasthan, 305001",MBBS,Open,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,173,5982,All India,"MOTI LAL NEHRU MEDICAL COLL, ALLAHABAD, Principal Office Moti Lal Nehru Medical College, Lowther Road George Town Prayagraj, Uttar Pradesh, 211001",MBBS,Open,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,174,5998,All India,"JHALAWAR MEDICAL COLLEGE, Jhalawar ,NH- 52, KOTA ROAD,JHALA WAR,RAJAST HAN, Rajasthan, 326001",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,175,6002,All India,"RUHS College of Medical Sciences, Jaipur,RUHS COLLEGE OF MEDICAL SCIENCES, SECTOR -11, PRATAP NAGAR, SANGANER, JAIPUR 302033, Rajasthan, 302033",MBBS,EWS,EWS,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,176,6018,All India,"R.N.T. MEDICAL COLLEGE, UDAIPUR,Op posite Court Chourha, Udaipur, Rajasthan, 313001",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,177,6022,All India,"PATNA MEDICAL COLLEGE, PATNA,ASHO K RAJPATH, PATNA, Bihar, 800004",MBBS,OBC,OBC,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,178,6038,All India,"GOVERNMEN T MEDICAL COLLEGE, SURAT,Out Side Majura Gate, New Civil Hospital Campus, Opp. Income Tax office, Surat - 395001, Gujarat, 395001",MBBS,Open,General,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,179,6045,Open Seat Quota,"JIPMER KARAIKAL,JIP MER Academic Campus, FCI Link Road, Kovilpathu, Karaikal - 609602, Puducherry, 609602",MBBS,OBC,OBC,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,180,6046,All India,"KARNATAK INST. OF MEDICAL SC.,HUBLI,VI DYANAGAR HUBBALLI, Karnataka, 580021",MBBS,Open,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,181,6066,All India,"DR.S.N. MEDICAL COLLEGE, JODHPUR,RE SIDENCY ROAD SHASTRI NAGAR JODHPUR RAJASTHAN 342 003, Rajasthan, 342003",MBBS,Open,OBC,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,182,6125,All India,"Bangalore Medical College and Research Institute,K R ROAD FORT BENGALURU, Karnataka, 560002",MBBS,OBC,OBC,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,183,6132,All India,"Shri Atal Bihari Vajpayee Medical College & Research Institute, Bengaluru,SHI VAJINAGAR, BENGALURU, Karnataka, 560001",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,184,6137,All India,"DR.S.N. MEDICAL COLLEGE, JODHPUR,RE SIDENCY ROAD SHASTRI NAGAR JODHPUR RAJASTHAN 342 003, Rajasthan, 342003",MBBS,Open,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,185,6161,All India,"ESIC Medical College, Faridabad,NH 3 NIT FARIDABAD, Haryana, 121001",MBBS,Open,General,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,186,6167,All India,"G.S.V.M. MEDICAL COLLEGE, KANPUR,G.S. V.M Medical College Kanpur Swaroop Nagar Kanpur U.P 208002, Uttar Pradesh, 208002",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,187,6184,All India,"DR.S.N. MEDICAL COLLEGE, JODHPUR,RE SIDENCY ROAD SHASTRI NAGAR JODHPUR RAJASTHAN 342 003, Rajasthan, 342003",MBBS,OBC,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,188,6185,All India,"TOPIWALA NATIONAL MEDICAL COLLEGE,MU MBAI,Dr. A.L. Nair Road, Mumbai Central, Mumbai, Maharashtra, 400008",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,189,6192,All India,"GOVT. MEDICAL COLLEGE, KOTTAYAM,G ANDHINAGA R P O KOTTAYAM KERALA 686008, Kerala, 686008",MBBS,Open,General,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,190,6208,All India,"ACSR Govt Medical College, Nellore,OPP. TO AC SUBBA REDDY STADIUM DARGAMITTA NELLORE SPSR NELLORE DISTRICT, ANDHRA PRADESH, Andhra Pradesh, 524004",MBBS,Open,General,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,191,6244,All India,"Indira Gandhi Institute of Medical Sciences, Patna,RAZA BAZAR, SHEIKHPURA , PATNA, Bihar, 800014",MBBS,Open,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,192,6255,All India,"LOKMANYA TILAK MUNICIPAL M C,MUMBAI,Dr. Babasaheb Ambedkar Road, Sion, Mumbai, Maharashtra, 400022",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,193,6256,All India,"Govt institute of Medcial Sciences, GREATER NOIDA,GOVE RNMENT INSTITUTE OF MEDICAL SCIENCES GREATER NOIDA GAUTAM BUDH NAGAR UTTAR PRADESH, Uttar Pradesh, 201310",MBBS,OBC,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,194,6257,Open Seat Quota,"AIIMS, Madurai,AIIMS MADURAI, Tamil Nadu, 625008",MBBS,Open,General,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,195,6268,All India,"GRANT MEDICAL COLL & SIR J.J.HOSP,MU MBAI,Sir JJ Group of HospitalComp ound, Sir JJ Road, Byculla Mumbai, Maharashtra, 400008",MBBS,OBC,OBC,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,196,6288,All India,"CALCUTTA NATIONAL MED COLL,KOLKA TA,32, GORACHAND ROAD, PARK CIRCUS, KOLKATA - 700014, West Bengal, 700014",MBBS,Open,OBC,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,197,6302,All India,"G.S.V.M. MEDICAL COLLEGE, KANPUR,G.S. V.M Medical College Kanpur Swaroop Nagar Kanpur U.P 208002, Uttar Pradesh, 208002",MBBS,Open,OBC,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,198,6402,All India,"S.N. MEDICAL COLLEGE, AGRA,HOSPI TAL ROAD AGRA, Uttar Pradesh, 282002",MBBS,Open,OBC,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,199,6468,All India,"STANLEY MEDICAL COLLEGE, CHENNAI,No. 1, Old Jail Road Chennai, Tamil Nadu, 600001",MBBS,Open,General,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,200,6544,All India,"GOVT.MEDIC AL COLLEGE, THRISSUR,G ovt.Medical College,Thriss ur,Medical College P.O, Pin -680596, Thrissur District., Kerala, 680596",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,201,6567,All India,"GANDHI MEDICAL COLLEGE, BHOPAL,Roy al Market Sultania Road Bhopal, Madhya Pradesh, 462001",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,202,6575,All India,"INDIRA GANDHI MEDICAL COLL., SHIMLA,IGMC SHIMLA NEAR LAKKARBAZA R SHIMLA, Himachal Pradesh, 171001",MBBS,EWS,EWS,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,203,6585,All India,"SLBS Govt. Medical College, Mandi,Mandi at Nerchowk Tehsil Balh PO Bhangrotu, Himachal Pradesh, 175021",MBBS,Open,OBC,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,204,6599,All India,"LOKMANYA TILAK MUNICIPAL M C,MUMBAI,Dr. Babasaheb Ambedkar Road, Sion, Mumbai, Maharashtra, 400022",MBBS,Open,General,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,205,6607,All India,"STANLEY MEDICAL COLLEGE, CHENNAI,No. 1, Old Jail Road Chennai, Tamil Nadu, 600001",MBBS,Open,General,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,206,6674,Open Seat Quota,"AIIMS, Madurai,AIIMS MADURAI, Tamil Nadu, 625008",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,207,6675,All India,"Indira Gandhi Institute of Medical Sciences, Patna,RAZA BAZAR, SHEIKHPURA , PATNA, Bihar, 800014",MBBS,Open,General,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,208,6693,All India,"G.S.V.M. MEDICAL COLLEGE, KANPUR,G.S. V.M Medical College Kanpur Swaroop Nagar Kanpur U.P 208002, Uttar Pradesh, 208002",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,209,6718,All India,"GRANT MEDICAL COLL & SIR J.J.HOSP,MU MBAI,Sir JJ Group of HospitalComp ound, Sir JJ Road, Byculla Mumbai, Maharashtra, 400008",MBBS,OBC,OBC,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,210,6734,All India,"G.S.V.M. MEDICAL COLLEGE, KANPUR,G.S. V.M Medical College Kanpur Swaroop Nagar Kanpur U.P 208002, Uttar Pradesh, 208002",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,211,6844,All India,"Pt. D.D.U MEDICAL COLLEGE, RAJKOT,Civil Hospital Campus, Jamnagar Road Rajkot 360001, Gujarat, 360001",MBBS,Open,General,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,212,6861,All India,"STANLEY MEDICAL COLLEGE, CHENNAI,No. 1, Old Jail Road Chennai, Tamil Nadu, 600001",MBBS,Open,General,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,213,6923,All India,"S.N. MEDICAL COLLEGE, AGRA,HOSPI TAL ROAD AGRA, Uttar Pradesh, 282002",MBBS,Open,General,Upgraded
019_final_result_round_3_ug_counselling_2024.pdf,3,214,6929,All India,"STANLEY MEDICAL COLLEGE, CHENNAI,No. 1, Old Jail Road Chennai, Tamil Nadu, 600001",MBBS,Open,General,Fresh Allotted in 3nd Round
019_final_result_round_3_ug_counselling_2024.pdf,3,215,6977,All India,"MYSORE MED.& RESEARCH INST. MYSORE,Mys ore Medical College and Research Institute,Irwin Road, Mysore, Karnataka, 570021",MBBS,Open,General,Upgraded
